Sample	1	10	11	12	13	14	15	16	17	18	19	2	20	21	22	3	4	5	6	7	8	9	MT	X	KI270733.1	GL000220.1
SRR2155413	0.10772800100225084	0.027789843182948835	0.06607745750833087	0.04804539944543825	0.01228396464548376	0.020450853570189175	0.020608586138945676	0.03178291593040926	0.04846028330303406	0.010163425298435625	0.06022955202278744	0.061259533896325845	0.02102996023939556	0.043786521751999756	0.021862088042897753	0.0372811349979364	0.020036559734671004	0.04615349365347669	0.0745890176633926	0.05954424137960536	0.036762210580649574	0.0360474971705983	0.020983151821235897	0.034907672853605395	0.015448154710869022	0.015346867587540346
SRR2155414	0.10670619821896789	0.027231568637022266	0.06413959252921717	0.047979528283982505	0.01176484783466748	0.01992695443669925	0.019692145904900142	0.03102473192113917	0.04863288338540257	0.009735077816531233	0.05935033759911329	0.05986795803353772	0.02050707473910718	0.04893482140503581	0.021599115256498446	0.03604488914129319	0.019419200879581475	0.04500340609812948	0.07466746381004462	0.0589681914155679	0.03578181099328118	0.035274462527900334	0.02540373684974566	0.034550418918385964	0.018203231225813674	0.01809128123080064
SRR2155415	0.10688860868519942	0.02742055134560818	0.06335474950244425	0.047731220956308044	0.01192364613105527	0.02010188167037441	0.019903482709956854	0.030532661944488258	0.048003809455597284	0.009907817359044307	0.05820303770105808	0.06057297790881201	0.02047084323622102	0.04874561317684433	0.02120060796310421	0.03629869857248694	0.019784406666718407	0.04535226678069285	0.07446142458703651	0.05876003980323761	0.03598134579212397	0.03505305988153019	0.027134396060792154	0.03446241581794303	0.018147531214759587	0.018068605523282835
SRR2155416	0.1063107189691086	0.027335385094251815	0.06471397976047043	0.04765307836954346	0.012037644646862442	0.020024905441702073	0.020270568997398382	0.031296215429245	0.04752935540378311	0.009867710762137381	0.058782102599203884	0.06000216058727979	0.020568617013298915	0.05032907657064805	0.02144906719795957	0.03643267477444795	0.019551662924039707	0.04530182034912395	0.07402272007505106	0.05859143185857674	0.035932218421028034	0.03565994964570933	0.02315697449094151	0.034239830839492495	0.018855058284776273	0.018747941844989385
SRR2155417	0.10635724726856086	0.027135660219970766	0.06405849160683588	0.04833492688046257	0.011751316676506519	0.019768914483985607	0.01978653844166909	0.030754057601951282	0.048661941586843775	0.009755077734225598	0.05958253210234751	0.0598111406636867	0.02050802349531861	0.049113146905539334	0.021516497898794503	0.036016511933956656	0.019413852311874653	0.0451832786449659	0.07537199808682911	0.05878616237247089	0.03579480666084108	0.03526233912481118	0.024696147882880368	0.0345235958506026	0.01832948745507948	0.01820979998110968
SRR2155418	0.10644440627311513	0.027321122206307155	0.0631615506084811	0.0478059962164222	0.011997881167279791	0.019994707169956452	0.019951430357860667	0.030410327347628874	0.047477092444494225	0.009915552817694014	0.05747312494784005	0.06045977163691793	0.020371078771572657	0.05079397917197883	0.02106672695253132	0.03631972289234636	0.019751385192053685	0.04540794454153973	0.07514682835329088	0.05861214027250847	0.03582263176225244	0.03506472571126124	0.02483931091896139	0.034442389968477476	0.019248341602190796	0.019149761579690498
SRR2155419	0.10775957612572777	0.027441865327462296	0.064316349528183	0.04680618031264915	0.012052213283522472	0.020212273791765014	0.02034386480806759	0.03168904215974169	0.04706835828453746	0.010036945300012456	0.0574511729703075	0.06184494266724713	0.020344455432018682	0.04973744698190275	0.02129813592584173	0.03691931255860835	0.01954994809301406	0.04508333024732319	0.07185885363316713	0.05772971122564097	0.03624417032011877	0.035303070116453915	0.02607858712355918	0.03416062620786289	0.01869785491877828	0.018579671066165416
SRR2155420	0.10636789871692673	0.027200874039520633	0.06408717286142636	0.04776480503378501	0.011524980368104485	0.01987362848431552	0.01969275635138766	0.03116257713285457	0.04840213343598116	0.009641572673456174	0.05865400108803591	0.06059347106712207	0.020378450351514088	0.05141612261505756	0.021479599136612314	0.03590632533889117	0.01922311594319437	0.04463804989529062	0.0735548099218936	0.057480351416452816	0.03569131697598993	0.0347910659618624	0.025823475972334402	0.03412024272023516	0.019543454886263998	0.01945316135103169
SRR2155421	0.10702028069782346	0.027643223298572796	0.06450294098368588	0.04798385424329527	0.011719509923151926	0.020107925658536373	0.019918150903279776	0.031308917155908465	0.04885494419778124	0.009758073332697115	0.058979441525890804	0.06157372987520301	0.020551123820738097	0.0494221279949346	0.021576650605209424	0.03654611883970608	0.019592759287382265	0.04515318546356876	0.07421356053101877	0.05816182290061526	0.036147385884045646	0.034867587582422685	0.021738316565050275	0.034483312886473216	0.018386665801325013	0.018245556417441945
