Sample	0	2	4	6	8	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150	152	154	156	158	160	162	164	166	168	170	172	174	176	178	180	182	184	186	188	190	192	194	196	198	200	202	204	206	208	210	212	214	216	218	220	222	224	226	228	230	232	234	236	238	240	242	244	246	248	251	253	255	257	259	261	263	265	267	269	271	273	275	277	279	281	283	285	287	289	291	293	295	297	299	301	303	305	307	309	311	313	315	317	319	321	323	325	327	329	331	333	335	337	339	341	343	345	347	349	351	353	355	357	359	361	363	365	367	369	371	373	375	377	379	381	383	385	387	389	391	393	395	397	399	401	403	405	407	409	411	413	415	417	419	421	423	425	427	429	431	433	435	437	439	441	443	445	447	449	451	453	455	457	459	461	463	465	467	469	471	473	475	477	479	481	483	485	487	489	491	493	495	497	499	501	503	505	507	509	511	513	515	517	519	521	523	525	527	529	531	533	535	537	539	541	543	545	547	549	551	553	555	557	559	561	563	565	567	569	571	573	575	577	579	581	583	585	587	589	591	593	595	597	599	601	603	605	607	609	611	613	615	617	619	621	623	625	627	629	631	633	635	637	639	641	643	645	647	649	651	653	655	657	659	661	663	665	667	669	671	673	675	677	679	681	683	685	687	689	691	693	695	697	699	701	703	705	707	709	711	713	715	717	719	721	723	725	727	729	731	733	735	737	739	741	743	745	747	749	752	754	756	758	760	762	764	766	768	770	772	774	776	778	780	782	784	786	788	790	792	794	796	798	800	802	804	806	808	810	812	814	816	818	820	822	824	826	828	830	832	834	836	838	840	842	844	846	848	850	852	854	856	858	860	862	864	866	868	870	872	874	876	878	880	882	884	886	888	890	892	894	896	898	900	902	904	906	908	910	912	914	916	918	920	922	924	926	928	930	932	934	936	938	940	942	944	946	948	950	952	954	956	958	960	962	964	966	968	970	972	974	976	978	980	982	984	986	988	990	992	994	996	998	1000
SRR2155413	3.09819e-24	6.8724e-24	1.51471e-23	3.31719e-23	7.21827e-23	1.56069e-22	3.3529e-22	7.15724e-22	1.51807e-21	3.19933e-21	6.69956e-21	1.39397e-20	2.88194e-20	5.92018e-20	1.20839e-19	2.45075e-19	4.93869e-19	9.88884e-19	1.96743e-18	3.88934e-18	7.63964e-18	1.49104e-17	2.89154e-17	5.5717e-17	1.06676e-16	2.02941e-16	3.83611e-16	7.205e-16	1.34461e-15	2.49334e-15	4.59396e-15	8.41034e-15	1.52989e-14	2.76522e-14	4.96613e-14	8.86192e-14	1.5713e-13	2.76828e-13	4.84599e-13	8.429e-13	1.45677e-12	2.50165e-12	4.26856e-12	7.237e-12	1.21915e-11	2.04068e-11	3.39402e-11	5.60887e-11	9.20994e-11	1.50265e-10	2.43603e-10	3.92397e-10	6.28046e-10	9.98796e-10	1.57828e-09	2.47806e-09	3.86598e-09	5.99279e-09	9.23037e-09	1.41264e-08	2.14814e-08	3.24575e-08	4.87292e-08	7.26915e-08	1.07745e-07	1.58685e-07	2.32216e-07	3.37653e-07	4.87832e-07	7.0031e-07	9.9892e-07	1.41577e-06	1.99377e-06	2.78984e-06	3.87885e-06	5.35856e-06	7.35554e-06	1.00323e-05	1.35959e-05	1.83079e-05	2.44956e-05	3.25656e-05	4.3018e-05	5.64628e-05	7.36369e-05	9.54223e-05	0.000122864	0.000157188	0.000199819	0.000252392	0.000316762	0.000395015	0.000489456	0.000602608	0.000737185	0.000896065	0.00108224	0.00129876	0.00154865	0.00183485	0.00216007	0.00252671	0.00293674	0.00339153	0.00389176	0.00443729	0.00502702	0.0056588	0.00632935	0.0070342	0.00776767	0.00852291	0.00929193	0.0100657	0.0108344	0.0115874	0.0123137	0.013002	0.0136412	0.0142206	0.01473	0.0151603	0.0155037	0.0157537	0.0159057	0.0159439	0.0158422	0.0156407	0.0153433	0.0149556	0.0144846	0.013939	0.0133284	0.0126633	0.0119546	0.0112135	0.0104513	0.00967883	0.00890624	0.00814304	0.00739776	0.00667781	0.00598948	0.00533784	0.00472674	0.00415891	0.00363595	0.00315848	0.0027262	0.00233808	0.00199242	0.00168704	0.00141935	0.00118652	0.000985551	0.000813403	0.000667042	0.000543527	0.000440059	0.000354014	0.000282977	0.000224752	0.000177368	0.000139082	0.000108364	8.38919e-05	6.45322e-05	4.93235e-05	3.74586e-05	2.82664e-05	2.11939e-05	1.57896e-05	1.16883e-05	8.59717e-06	6.28317e-06	4.56271e-06	3.29222e-06	2.36034e-06	1.68144e-06	1.19017e-06	8.37062e-07	5.84962e-07	4.06179e-07	2.80239e-07	1.92115e-07	1.30862e-07	8.85704e-08	5.9564e-08	3.98015e-08	2.64263e-08	1.74339e-08	1.1428e-08	7.4434e-09	4.81717e-09	3.09765e-09	1.97922e-09	1.25654e-09	7.9265e-10	4.96828e-10	3.09422e-10	1.91478e-10	1.17735e-10	7.19305e-11	4.36658e-11	2.63386e-11	1.57857e-11	9.40059e-12	5.56244e-12	3.27038e-12	1.91058e-12	1.109e-12	6.39599e-13	3.66596e-13	2.08722e-13	1.18017e-13	6.63913e-14	3.70814e-14	2.06501e-14	1.14353e-14	6.21725e-15	3.33067e-15	1.77636e-15	9.99201e-16	4.44089e-16	2.22045e-16	2.22045e-16	3.75e-11	3.75e-11	1.11022e-16	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11
SRR2155414	3.09819e-24	6.8724e-24	1.51471e-23	3.31719e-23	7.21827e-23	1.56069e-22	3.3529e-22	7.15724e-22	1.51807e-21	3.19933e-21	6.69956e-21	1.39397e-20	2.88194e-20	5.92018e-20	1.20839e-19	2.45075e-19	4.93869e-19	9.88884e-19	1.96743e-18	3.88934e-18	7.63964e-18	1.49104e-17	2.89154e-17	5.5717e-17	1.06676e-16	2.02941e-16	3.83611e-16	7.205e-16	1.34461e-15	2.49334e-15	4.59396e-15	8.41034e-15	1.52989e-14	2.76522e-14	4.96613e-14	8.86192e-14	1.5713e-13	2.76828e-13	4.84599e-13	8.429e-13	1.45677e-12	2.50165e-12	4.26856e-12	7.237e-12	1.21915e-11	2.04068e-11	3.39402e-11	5.60887e-11	9.20994e-11	1.50265e-10	2.43603e-10	3.92397e-10	6.28046e-10	9.98796e-10	1.57828e-09	2.47806e-09	3.86598e-09	5.99279e-09	9.23037e-09	1.41264e-08	2.14814e-08	3.24575e-08	4.87292e-08	7.26915e-08	1.07745e-07	1.58685e-07	2.32216e-07	3.37653e-07	4.87832e-07	7.0031e-07	9.9892e-07	1.41577e-06	1.99377e-06	2.78984e-06	3.87885e-06	5.35856e-06	7.35554e-06	1.00323e-05	1.35959e-05	1.83079e-05	2.44956e-05	3.25656e-05	4.3018e-05	5.64628e-05	7.36369e-05	9.54223e-05	0.000122864	0.000157188	0.000199819	0.000252392	0.000316762	0.000395015	0.000489456	0.000602608	0.000737185	0.000896065	0.00108224	0.00129876	0.00154865	0.00183485	0.00216007	0.00252671	0.00293674	0.00339153	0.00389176	0.00443729	0.00502702	0.0056588	0.00632935	0.0070342	0.00776767	0.00852291	0.00929193	0.0100657	0.0108344	0.0115874	0.0123137	0.013002	0.0136412	0.0142206	0.01473	0.0151603	0.0155037	0.0157537	0.0159057	0.0159439	0.0158422	0.0156407	0.0153433	0.0149556	0.0144846	0.013939	0.0133284	0.0126633	0.0119546	0.0112135	0.0104513	0.00967883	0.00890624	0.00814304	0.00739776	0.00667781	0.00598948	0.00533784	0.00472674	0.00415891	0.00363595	0.00315848	0.0027262	0.00233808	0.00199242	0.00168704	0.00141935	0.00118652	0.000985551	0.000813403	0.000667042	0.000543527	0.000440059	0.000354014	0.000282977	0.000224752	0.000177368	0.000139082	0.000108364	8.38919e-05	6.45322e-05	4.93235e-05	3.74586e-05	2.82664e-05	2.11939e-05	1.57896e-05	1.16883e-05	8.59717e-06	6.28317e-06	4.56271e-06	3.29222e-06	2.36034e-06	1.68144e-06	1.19017e-06	8.37062e-07	5.84962e-07	4.06179e-07	2.80239e-07	1.92115e-07	1.30862e-07	8.85704e-08	5.9564e-08	3.98015e-08	2.64263e-08	1.74339e-08	1.1428e-08	7.4434e-09	4.81717e-09	3.09765e-09	1.97922e-09	1.25654e-09	7.9265e-10	4.96828e-10	3.09422e-10	1.91478e-10	1.17735e-10	7.19305e-11	4.36658e-11	2.63386e-11	1.57857e-11	9.40059e-12	5.56244e-12	3.27038e-12	1.91058e-12	1.109e-12	6.39599e-13	3.66596e-13	2.08722e-13	1.18017e-13	6.63913e-14	3.70814e-14	2.06501e-14	1.14353e-14	6.21725e-15	3.33067e-15	1.77636e-15	9.99201e-16	4.44089e-16	2.22045e-16	2.22045e-16	3.75e-11	3.75e-11	1.11022e-16	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11
SRR2155415	3.09819e-24	6.8724e-24	1.51471e-23	3.31719e-23	7.21827e-23	1.56069e-22	3.3529e-22	7.15724e-22	1.51807e-21	3.19933e-21	6.69956e-21	1.39397e-20	2.88194e-20	5.92018e-20	1.20839e-19	2.45075e-19	4.93869e-19	9.88884e-19	1.96743e-18	3.88934e-18	7.63964e-18	1.49104e-17	2.89154e-17	5.5717e-17	1.06676e-16	2.02941e-16	3.83611e-16	7.205e-16	1.34461e-15	2.49334e-15	4.59396e-15	8.41034e-15	1.52989e-14	2.76522e-14	4.96613e-14	8.86192e-14	1.5713e-13	2.76828e-13	4.84599e-13	8.429e-13	1.45677e-12	2.50165e-12	4.26856e-12	7.237e-12	1.21915e-11	2.04068e-11	3.39402e-11	5.60887e-11	9.20994e-11	1.50265e-10	2.43603e-10	3.92397e-10	6.28046e-10	9.98796e-10	1.57828e-09	2.47806e-09	3.86598e-09	5.99279e-09	9.23037e-09	1.41264e-08	2.14814e-08	3.24575e-08	4.87292e-08	7.26915e-08	1.07745e-07	1.58685e-07	2.32216e-07	3.37653e-07	4.87832e-07	7.0031e-07	9.9892e-07	1.41577e-06	1.99377e-06	2.78984e-06	3.87885e-06	5.35856e-06	7.35554e-06	1.00323e-05	1.35959e-05	1.83079e-05	2.44956e-05	3.25656e-05	4.3018e-05	5.64628e-05	7.36369e-05	9.54223e-05	0.000122864	0.000157188	0.000199819	0.000252392	0.000316762	0.000395015	0.000489456	0.000602608	0.000737185	0.000896065	0.00108224	0.00129876	0.00154865	0.00183485	0.00216007	0.00252671	0.00293674	0.00339153	0.00389176	0.00443729	0.00502702	0.0056588	0.00632935	0.0070342	0.00776767	0.00852291	0.00929193	0.0100657	0.0108344	0.0115874	0.0123137	0.013002	0.0136412	0.0142206	0.01473	0.0151603	0.0155037	0.0157537	0.0159057	0.0159439	0.0158422	0.0156407	0.0153433	0.0149556	0.0144846	0.013939	0.0133284	0.0126633	0.0119546	0.0112135	0.0104513	0.00967883	0.00890624	0.00814304	0.00739776	0.00667781	0.00598948	0.00533784	0.00472674	0.00415891	0.00363595	0.00315848	0.0027262	0.00233808	0.00199242	0.00168704	0.00141935	0.00118652	0.000985551	0.000813403	0.000667042	0.000543527	0.000440059	0.000354014	0.000282977	0.000224752	0.000177368	0.000139082	0.000108364	8.38919e-05	6.45322e-05	4.93235e-05	3.74586e-05	2.82664e-05	2.11939e-05	1.57896e-05	1.16883e-05	8.59717e-06	6.28317e-06	4.56271e-06	3.29222e-06	2.36034e-06	1.68144e-06	1.19017e-06	8.37062e-07	5.84962e-07	4.06179e-07	2.80239e-07	1.92115e-07	1.30862e-07	8.85704e-08	5.9564e-08	3.98015e-08	2.64263e-08	1.74339e-08	1.1428e-08	7.4434e-09	4.81717e-09	3.09765e-09	1.97922e-09	1.25654e-09	7.9265e-10	4.96828e-10	3.09422e-10	1.91478e-10	1.17735e-10	7.19305e-11	4.36658e-11	2.63386e-11	1.57857e-11	9.40059e-12	5.56244e-12	3.27038e-12	1.91058e-12	1.109e-12	6.39599e-13	3.66596e-13	2.08722e-13	1.18017e-13	6.63913e-14	3.70814e-14	2.06501e-14	1.14353e-14	6.21725e-15	3.33067e-15	1.77636e-15	9.99201e-16	4.44089e-16	2.22045e-16	2.22045e-16	3.75e-11	3.75e-11	1.11022e-16	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11	3.75e-11
