Sample	1	10	11	12	13	14	15	16	17	18	19	2	3	4	5	6	7	8	9	MT	X	MU069435.1
SRR2155413	0.05618362641992773	0.03730259925924699	0.08236021119162089	0.03174130051541501	0.037992570390854845	0.03136963606585558	0.059699719306601354	0.031194843379181585	0.05191842201893701	0.03164851582609784	0.0398961021756564	0.0749739716604543	0.053628499040742995	0.06125865979481704	0.05781931798259275	0.04432427118677926	0.05426984363545658	0.04228116809878389	0.06934643568798796	0.001111576348788424	0.04678424826133846	0.0015594661805064362
SRR2155414	0.055902814566465335	0.03667868392616349	0.08276299296099007	0.03147496009529969	0.03837705060799452	0.03127303932495426	0.060450001147545056	0.032232654227697465	0.051831308990496754	0.031956143028758106	0.04011660315345381	0.07505895709219	0.05296415603720309	0.06065451568411134	0.0575407386354526	0.0439960128311257	0.05336587540553142	0.042486598088535776	0.06987574759416393	0.0012346327211311462	0.04645183784842533	0.001994842020773395
SRR2155415	0.056563757656559376	0.03691648457440034	0.08239557883836988	0.03197633930860628	0.03878234446618708	0.031349258204903835	0.05976276451624109	0.03231510535988103	0.05154901107771604	0.031897768080893625	0.0392683281862287	0.07526759706027819	0.05354273530428569	0.060612243547648076	0.0568295765258946	0.04457759280916124	0.053120104805747116	0.042450297495480085	0.06968176171579711	0.0013655679376458737	0.04647355788714525	0.0019411228572799137
SRR2155416	0.05558658275360953	0.036995861359619575	0.08219104764497749	0.0314532014832552	0.038091082666927296	0.03160713516960048	0.05952242161075372	0.031975738282481694	0.05176255816145235	0.031942345260576106	0.03930591382273309	0.07538189632804747	0.05362791330845728	0.06049419345380418	0.05779750331894059	0.04502077464829701	0.05327106174683901	0.04257296142582386	0.07020016033304595	0.0011756205342650801	0.04654161154491012	0.00209072895686948
SRR2155417	0.055812900307651084	0.03657524976466196	0.08250250685837451	0.03150801564159058	0.03867263871349646	0.031169502872191345	0.06056893397635381	0.03252785994540121	0.05175671395449535	0.032125926012045836	0.03973991048327234	0.07508604455733535	0.05322468937316576	0.06041151907958975	0.05722403658423084	0.04430174374983199	0.05347222260668612	0.04252207576300858	0.06989836558554804	0.0012093081107794879	0.046363823534640476	0.001979958297047631
SRR2155418	0.05645657881371708	0.03666258806418786	0.08160735859701987	0.03198455337085779	0.03897984520032573	0.03162637209418049	0.05929304278443325	0.032601640095807335	0.051512987437953635	0.03231235246679905	0.03858339879872142	0.07516806067502144	0.053818994955818975	0.06043081439599691	0.05780636877841709	0.044533789952875595	0.052858096904540255	0.0420510731027293	0.07044083969449978	0.0011948408429462143	0.04658097413647068	0.0021191981633396947
SRR2155419	0.05678202697818057	0.037177189611793074	0.08263745214813573	0.03184928141873807	0.038258667239483436	0.03185041453404922	0.05845984700677069	0.031814478591324	0.050225174293369056	0.031621363367579855	0.03949700040096095	0.07539117973329379	0.054138307083637996	0.060579096385863965	0.05713491146079769	0.04506027283150462	0.05357401565868236	0.042672798870899156	0.06947162347419954	0.001259376731541835	0.046971190866961096	0.0020884933920761895
SRR2155420	0.05626834144799505	0.03653319117461424	0.08332292267615875	0.03204589365428933	0.03843240801499761	0.03125531399933024	0.06021824041028508	0.032125440638128513	0.05182375152964938	0.03169653894985462	0.03977446995627785	0.0752649436181411	0.053504735784041156	0.06052795202769174	0.05540330059996682	0.04469999311462173	0.053621904579089524	0.042844918330024524	0.06942847708994704	0.001188836193721161	0.046543657471209206	0.002142356760659035
SRR2155421	0.05653602831735541	0.03659224095376466	0.08306971140938339	0.03193762472447462	0.03854538253580052	0.031458104980753604	0.059413367299223294	0.03173595960346617	0.05282071507651311	0.03174036999430288	0.03941070121796251	0.07514501089421667	0.0534011225106238	0.06068190596363125	0.0562448322623618	0.044682220865537	0.05362704478123414	0.04260834483434627	0.06921634301197278	0.0010347879500624676	0.046739116892006397	0.0019742011982811386
SRR2155422	0.05714646944278789	0.03670825787433963	0.08367597537665031	0.03175137413786235	0.038003852954980925	0.031613859322690466	0.059127675751381066	0.031964400866655085	0.05047428755837308	0.030977088369144725	0.0396842816871486	0.07453095151361552	0.053373298456220124	0.060729706028887345	0.05706414529231135	0.045047359478852335	0.05447445613236984	0.043632607984057055	0.06868120290247474	0.0011409919425093395	0.04687708011363735	0.0019179333289842781
SRR2155423	0.05708638551899261	0.036280090021574535	0.08429767890670586	0.032198540706450875	0.038344377297052146	0.031539142399568364	0.05973402687383708	0.03223543742994948	0.05029425337952685	0.03128271419050397	0.03931992988175605	0.0749677917327063	0.05354598814851518	0.06033988875838828	0.056918139675239704	0.04495725084522837	0.05370981281624974	0.04361240948546434	0.06832638150295708	0.0012512731982120121	0.04637041947073057	0.002060669949644413
SRR2155424	0.05730086813192276	0.036289880828644434	0.08417016704022602	0.03168168729390636	0.038143653379148594	0.03165268757432904	0.05934880070969219	0.031708661636243356	0.05082187046534147	0.03137613151842347	0.039287807394725954	0.07491990093327541	0.05330452264896512	0.06058087451001982	0.057525224692589166	0.044995504583152504	0.05331170353190807	0.04346477970247945	0.06887387368311353	0.0010989512780774824	0.04683160111410478	0.0019431653368837583
