Sample	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90
SRR2155413 - illumina_universal_adapter	0.011564781925408912	0.011663532435208419	0.011992700801206775	0.013397152496133095	0.01367145946779839	0.014505352661660894	0.014637020008060235	0.015075911162724711	0.015558691432855633	0.017039949079848238	0.018614471097207038	0.020737607057896436	0.022915604412918893	0.02531853348470689	0.02773792097479481	0.0302231421380824	0.03238468107480494	0.03445295564116127	0.03675713420314977	0.03858950477387395	0.04029569413763209	0.041771465645191394	0.04355994710044913	0.045825722686404474	0.047630662559962136	0.049287476668820523	0.05115825021557785	0.05272728609350335	0.054466392293861327	0.0563810549560851	0.05837800970980846	0.06044079813673149	0.06246518358762138	0.06466512550037706	0.06718874963969779	0.06998668075068382	0.07297662674183555	0.07646032528198482	0.08070659720336362	0.08564412269333896	0.0925182554032713	0.100923021015096	0.11214217615620664	0.1261702346871699	0.14489442857304308	0.17226477820580638	0.2100862234590175	0.2574151483501478	0.31862400600754215	0.377654866309914
SRR2155414 - illumina_universal_adapter	0.006206351373335088	0.00638292828279773	0.006673953189134307	0.007798813501266694	0.00804078926608587	0.008622839078759024	0.008773256446079052	0.009352036315984379	0.009819638131783598	0.01140556037417955	0.013207298839252066	0.015475004148739886	0.01741735015282895	0.019161864619464498	0.02101755714020615	0.022847090118805195	0.02449841121655768	0.026157907171229733	0.028116602889157932	0.030112902948916137	0.0321778718067987	0.03419052158039604	0.036109977985110314	0.03848722637732033	0.04040341283926678	0.04237518832826628	0.0442995496471323	0.04634980376255965	0.04830032462356828	0.05042088250850389	0.05266079330446519	0.05507237609573738	0.05760167682665134	0.060304284524260114	0.06331590181342851	0.06668884777844175	0.07055882504416466	0.07462336390457326	0.07944489451573374	0.0855367978921949	0.09334378625038114	0.10300319718654125	0.11486818451960046	0.13061949883222168	0.15103865644591558	0.17906697088034218	0.21704408618588156	0.26637934769546695	0.3291246444959097	0.3883743724775457
SRR2155415 - illumina_universal_adapter	0.04668340763102754	0.04729508569936195	0.04765934342544873	0.049133556298007496	0.04940846778939374	0.049992654708589525	0.0501850927525599	0.05083457115095991	0.05137408495280543	0.05312320931675044	0.055093981070625624	0.05767299449919287	0.0603396359656395	0.06289459463871046	0.06547360806727771	0.06823475035888836	0.07068318082904715	0.07295291882980487	0.0753566761826134	0.07761438680562296	0.07983601529538811	0.08197860673137969	0.08425865391306439	0.08690124062401472	0.08915036026291848	0.09133762481626033	0.09347334346496725	0.09583070950360434	0.09816058439310282	0.10059698748551346	0.10314850976494208	0.10562099499059716	0.10834433695214221	0.11133228122414651	0.11460888256210637	0.11805558538536148	0.12189919167430549	0.12625653881277754	0.1312839827115036	0.1370296328814762	0.14460000807552506	0.15389029828755912	0.16511012352976046	0.17909796385085708	0.19784177297293581	0.22371953529648775	0.2592604365422664	0.3054679036538315	0.3640738790269164	0.4196936283248182
SRR2155416 - illumina_universal_adapter	0.005276019227743356	0.0053941390612002975	0.00574849856157112	0.006964148514232136	0.007200388181146018	0.007722084112247506	0.007914028841615035	0.008445568092171268	0.008982029002454874	0.010635706670852046	0.012279541019794473	0.014292499848289838	0.01647279510751587	0.01878105351965359	0.020892445542696408	0.023134261548514598	0.025366234234878042	0.02738411472310078	0.029443829319006184	0.03137558076199991	0.03324827228826516	0.03502991310957401	0.03679432812183707	0.03889833765528882	0.04076118586209933	0.04258466079109085	0.04439337074090026	0.04610364749616221	0.04796403487310903	0.04983672639937428	0.051780781991686425	0.05377651501113599	0.056023252676681554	0.05839303183541143	0.0609965898311915	0.06399634143502506	0.06738736498718473	0.07111060057094205	0.07562622337080635	0.08133042699483112	0.08833148795701856	0.0972815261712455	0.10850783200938226	0.1229627466286754	0.14249927491648068	0.16954133428852905	0.20713789294592785	0.2552618817601765	0.31822713548231696	0.37740763287410806
SRR2155417 - illumina_universal_adapter	0.0022940521177088227	0.0023690549490657064	0.0026690662744932414	0.0039932541936216715	0.004241539428458252	0.0048105264249587495	0.005014844482793018	0.0055372779977616565	0.0059769497677847686	0.0076127873827236976	0.009386992289993429	0.011543970267636225	0.013452663010442439	0.015162210304473477	0.016848480857738588	0.018577425435741233	0.02023266033465177	0.02169133608931668	0.02375003449483666	0.025702694414645188	0.027674751618425322	0.02950197576855078	0.03134989035491262	0.033721531608507875	0.03563798326490274	0.03749494991711799	0.03933122613309687	0.04133431899123158	0.043239132277243464	0.045247397744437264	0.04740308256981529	0.0495393701112217	0.0519135976693465	0.0545154200260715	0.05739009751066379	0.060582890452390445	0.06414164548504808	0.0683211136047972	0.07325836895170379	0.07931678731216932	0.08744295614400822	0.09782308937334798	0.11093177388136058	0.1274078268868443	0.1498634159646423	0.18101157456625022	0.22385370909820812	0.2797540951998524	0.351795607870404	0.41901236944108433
SRR2155418 - illumina_universal_adapter	0.0032256862011196775	0.003325414239320606	0.0035661370901504327	0.004697534489050618	0.004934818442011447	0.0055366255690860134	0.005753276134832858	0.006210649551409529	0.006588928316999256	0.008012632034764232	0.009591086156634093	0.011614877552539139	0.013772785965335084	0.01588598870583406	0.017930413488953093	0.020146783165521993	0.02204505478920863	0.023853915068301326	0.025829561894040405	0.027698602885840556	0.029581399469116705	0.031311165097222454	0.033073600255083685	0.03523322811681413	0.0370919524150073	0.038814840247375054	0.04057039760949829	0.04242912190769145	0.04424829888039114	0.04621706791039222	0.0481978730829348	0.0502818451915473	0.05248789817450921	0.05492951566149745	0.057448508350538136	0.06030623247967508	0.06330667087037542	0.06664240180330303	0.07048880906977675	0.07507285992915044	0.0805785354174155	0.08788791283796972	0.09661755507841993	0.10719560492345633	0.12107843562059933	0.14063544780158826	0.16659396836571605	0.20110674737897521	0.24654834381990848	0.28886054320005405
SRR2155419 - illumina_universal_adapter	0.0056406292993110155	0.005740758813499968	0.006014446152283107	0.007035767197010426	0.0071959744197127515	0.007810102106738329	0.007976984630386584	0.008350801483358676	0.008911526762816811	0.010446845980380755	0.012242501934835979	0.014565506664019687	0.016875160791311537	0.019264918529954544	0.02154119615251674	0.0238975773864301	0.026016985436762938	0.02798953686628531	0.0300755684118885	0.03179779605593849	0.033630166165596324	0.03543917272194341	0.03726486753065532	0.03982150779294658	0.04189752638713087	0.04364311758449162	0.045525552451243935	0.04747474032745555	0.049557434222585774	0.0516968681757564	0.05388636688602151	0.056209371615205214	0.0587927130812802	0.06158966417762495	0.06473039327268511	0.0683650946377441	0.07228015864253215	0.07694953165421034	0.08262019980777804	0.08986957663505823	0.09939856873537359	0.11100024177940027	0.1262866809455804	0.14535467809763	0.17166537677601387	0.20790892326194188	0.2575898505520274	0.3219998293793078	0.40588166106586665	0.48425970712250604
SRR2155420 - illumina_universal_adapter	0.0028275279705380217	0.002900374588099593	0.0031674788524920206	0.00440317332816608	0.004645995386704651	0.005217976235706617	0.005417629928282775	0.0059086700911052175	0.006380824093819105	0.007942979337083909	0.009730419490215053	0.011896931856953633	0.013761265661955326	0.015505537449124057	0.01729027957938255	0.01913168018996671	0.02083683064548201	0.02241922106029169	0.024456228329143036	0.026305723008345147	0.028186244950582744	0.03005192776702076	0.03185420704595149	0.03425140036830171	0.03621016497384617	0.03805021657299401	0.04000358513279318	0.042027102287281265	0.04407220362475056	0.046156426293873294	0.04835126790077471	0.05069719878854456	0.05324683040319955	0.05604333111070209	0.05906106969376199	0.06269260848034995	0.06688533602444927	0.07155966065131675	0.07701506289981663	0.0837924963559154	0.09277286548753355	0.10460639380697989	0.11949138599539426	0.13898190322742351	0.1648964129192343	0.20102968424120993	0.25070703038389247	0.3150292446793235	0.3974025810042246	0.4750193030046424
SRR2155421 - illumina_universal_adapter	0.0022482144068031785	0.0023027165742408313	0.0024934741602726162	0.0031883767951026896	0.0033473414501291768	0.003669812607468623	0.003756107705911573	0.004101288099683374	0.004360173395012225	0.005422965660046455	0.006642451656463937	0.008057237086199674	0.009383456493849227	0.010766448992579666	0.01237653385563366	0.013932116551250002	0.015415029690282803	0.016847982509164423	0.01847850568500754	0.019879665572883863	0.021276283613473716	0.02265246334127445	0.024099041702015486	0.02595665724218215	0.027362358977344948	0.028781686254367157	0.030148782287594947	0.031829265783589245	0.033264489526114105	0.034776924672508966	0.03642334431385473	0.03811291150442196	0.03998642351009128	0.04194850153784678	0.044060460526055834	0.046590269464620214	0.04918139334155196	0.05222897287077405	0.055948745798393845	0.06030891919340607	0.06634730516076937	0.07387995888538162	0.0828001469560108	0.09431372982721496	0.11002397959111837	0.13233807530955075	0.1635496498621799	0.20404930211564243	0.2568482768208686	0.30703341841273063
