Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99
SRR2155413	0.6564587253959377	0.7162268557030363	0.7395066451154274	0.7553567686273088	0.7769039472447126	0.8208458522997595	0.8567358846104779	0.8829660571222104	0.9210047629458071	0.956466209300438	0.9777841211986318	0.9987606227700131	1.0190787550225642	1.0458133343980003	1.0812835902387707	1.1304302276806875	1.1414867638828643	1.145118530496346	1.1424944032030733	1.1387501112360996	1.1599821094091805	1.1615238558825574	1.1706409785115817	1.182705741833746	1.188629531984028	1.208873159111463	1.2247748780858947	1.2372920628743866	1.2541226178907543	1.2700356056506064	1.2825866243429287	1.2873353891331258	1.2851067263407814	1.2706413991498386	1.2643727737109982	1.2582167389170082	1.2504157252770578	1.25094697738048	1.2580652264182404	1.2535923803794402	1.2402950717019159	1.235487594713659	1.2416885318387219	1.2509432452628768	1.2431229208172534	1.2465378055134995	1.2444939939556623	1.2435969620602063	1.238192587134536	1.2408052140967718	1.2448362716253962	1.228338227541198	1.2027614621551468	1.1893943110351166	1.1632984628006457	1.1395879536131681	1.1323388733653703	1.1337877498015811	1.120680217703812	1.1009226735374922	1.0927828653788865	1.0904061128856612	1.0879893143922403	1.061015294195634	1.0370329504964628	1.0235898685553548	1.0070750225197398	0.9928640562582598	0.9696864570475385	0.9643663145194149	0.9597076986814307	0.9649914667287202	0.9652776826621216	0.9542969070292282	0.9522204118170458	0.9465651904750707	0.9334291655640999	0.9252803395385968	0.9234028279460917	0.918416652479443	0.9146148651685525	0.9015873941560691	0.8868626823791541	0.8769924307309193	0.8540910612804107	0.8417128158003255	0.8145995478838052	0.790954654430062	0.7593247187969191	0.7102528054036734	0.6716451409083778	0.6368324730445212	0.5983241045512246	0.5302951021817424	0.47932573236725595	0.42306184475220043	0.3410137879401642	0.26259541441273265	0.1698087135868364	0.06126531000368078
SRR2155414	0.659646947918507	0.7224587422031277	0.744664587272421	0.7636677310645951	0.7848797305373477	0.8282247840892354	0.8620415009028897	0.8876609571893618	0.9231879384679059	0.9593433053140022	0.9817334368719899	1.002525307067909	1.0222540984430435	1.0467948239881595	1.0789471258098355	1.1271958116859149	1.1374876445185644	1.14207363382142	1.1412067543780247	1.1366821701824774	1.1575662593253975	1.1602470721829672	1.1705416930471597	1.184190242898846	1.1875826235569822	1.2061826789182213	1.2240370459545493	1.2347677769356753	1.2518583376794026	1.2678038714859767	1.280390368113568	1.285071689515824	1.2845043286758204	1.270431842285356	1.2619000305088417	1.255592537333196	1.250101620317492	1.2524548133409954	1.2599567180178712	1.2558483261550333	1.2432178666751452	1.2377275551207436	1.2437331214851057	1.2524059824556912	1.2435827726095547	1.2471626862845517	1.2457760484205223	1.2432806766563216	1.2370336448380461	1.240361795375606	1.2437332180533816	1.2273668793168384	1.20193155192847	1.1888968409980052	1.1636389218793943	1.138938546336882	1.128989134892423	1.1299038414845521	1.1169504359112303	1.099490592136934	1.090866755120779	1.0888691379112136	1.0862333216577564	1.0572052243432537	1.0332910926825876	1.0210958261735399	1.0069258659329179	0.9940363868172325	0.9713898041777641	0.966495299923959	0.9616784491256481	0.9656810705637502	0.9646799859396155	0.9517599082500214	0.9488422659069136	0.9437662369665226	0.9301384697515829	0.9213433200286966	0.918212504103569	0.9142353587023218	0.9119290732651487	0.9008496219607922	0.8874557021404378	0.8786103852734173	0.8560064064653351	0.8432027245828406	0.8160121318902402	0.7919398112832168	0.7604232248169666	0.7114421287844391	0.6735781637747651	0.6393831298979307	0.59994746237811	0.5299704965876393	0.47862118195568765	0.4225643622770084	0.33944652364557243	0.2619839821854121	0.17006907775775826	0.06198910416227182
SRR2155415	0.6577388983163962	0.7204927266540938	0.7436387382369785	0.762546604567948	0.784888361162044	0.8278884533841889	0.86256191105251	0.8883962377946922	0.924200559134297	0.9596133478797366	0.9810060881285441	1.0029296852536822	1.0222136116994998	1.0479967057497608	1.081532262443174	1.130794766759982	1.1408012505195966	1.1449259344028049	1.142736217647464	1.1397159530502239	1.1606546078907156	1.1634191680984267	1.1739004957789003	1.1860285120070007	1.1892218709123559	1.2104874879588723	1.2282813604057203	1.2395623398341196	1.2560138913184402	1.2735028713732213	1.2877145456843644	1.2897180649424271	1.2871892847335282	1.271453519415931	1.2628208205455087	1.2554373612748513	1.2486449504975403	1.2509611162276175	1.260079629902963	1.2572279133337247	1.2448891730812852	1.2393026349762541	1.2460030785393876	1.2543532400740585	1.2451611397428146	1.2480934287358363	1.2451888968170095	1.242804930556198	1.2355460330068355	1.2390598222389453	1.2413379271622176	1.2252879409742976	1.1996016384032802	1.1864608923063416	1.1619375816301423	1.1366407088213615	1.126278360284653	1.1266064479798628	1.11554074992012	1.0987093869053082	1.0892920509632795	1.0863709287594996	1.0825056063320782	1.0534456393816867	1.0300623085061418	1.0175256723606423	1.001206322643639	0.987639315839932	0.9642684109844039	0.9592678594591061	0.9545329548724681	0.9588587806397937	0.958834568087309	0.9473805307025058	0.9446540622643771	0.9408815328750251	0.9294066795260373	0.9209051687541303	0.9206589066307884	0.917802195329924	0.9153876983979045	0.9048954482234725	0.8918045197237421	0.8821094064763951	0.8585637895840263	0.8438715688275065	0.8160789401825592	0.790934172566692	0.7589027241269777	0.7101605180818115	0.6726713773674075	0.6386798341478148	0.6004336541683258	0.5315771430172396	0.4806772863624755	0.424181840381408	0.3413039796474625	0.26303346769899594	0.17003708087996872	0.06145391709495116
SRR2155416	0.6520073151481337	0.7100173936160311	0.7331101534380668	0.7512939940076289	0.7730973778507286	0.8170115777388076	0.8510353499173652	0.8778642687306772	0.914809135251257	0.951432659310459	0.973087175764469	0.9952024763194794	1.0167375305046438	1.0429671471314546	1.0779863603970852	1.1283083809197894	1.1381159037196353	1.141264185067617	1.1405147176154717	1.136885170867213	1.1586104458280255	1.1601970697735184	1.1695767305869882	1.1814450267856882	1.1845475975515083	1.2044619310339961	1.2224666680149705	1.2345527144459472	1.2521822530901643	1.2697669666695086	1.2820267218406112	1.2869883988598319	1.284718055226606	1.2702550484281274	1.2620201624940608	1.2563781993371026	1.2517820171647067	1.2529794082660357	1.2597759848759633	1.2563314523886278	1.2429473068612922	1.238461835604861	1.2449521944518978	1.2539785033009174	1.2445292782990052	1.2483217346665991	1.246758753916675	1.2464563109758924	1.2411982457242827	1.2456623937320315	1.2494449341342786	1.2340337080478356	1.2090462816434107	1.1977600722201929	1.172796812589061	1.1472865416547129	1.1379956499919228	1.138616578987524	1.1261438424327501	1.10677760958145	1.0976135168448642	1.095856964355824	1.09349154462064	1.0639490209586608	1.0380262934275453	1.024279664519197	1.0075175125281448	0.9952547368180317	0.9710241483531947	0.9663928004150439	0.9623755143599335	0.9665348678489009	0.9666409932043182	0.9536504413592812	0.9514057321341294	0.9461860212306968	0.9317267106775525	0.9232394430432209	0.9215674403073584	0.9168733763497826	0.914381652444465	0.9025406577659003	0.8878340621289482	0.8777746890907234	0.8552102872709475	0.8425955533646265	0.8147342005164817	0.790088572032494	0.7583433893385669	0.7094801003420036	0.6711986737294838	0.6363950842690036	0.5971284124636915	0.527141619301455	0.4754884219067947	0.420107390264954	0.33887601315081417	0.26054248538200975	0.16849621562455638	0.061056061461145145
SRR2155417	0.658207690420698	0.7205022321084217	0.7430562083892421	0.7621515844327097	0.7831537654370937	0.8257233979880669	0.8609439855797074	0.8861648543333646	0.9218806539551276	0.957915528278779	0.9806107392118815	1.0017770330495037	1.020001799199034	1.0446710452687789	1.0781337686193793	1.1270845885784633	1.1369321587826624	1.1408897679252394	1.1396721260869154	1.1361377594161883	1.1577147205262186	1.1610792843400524	1.1711734431914307	1.1839581192181723	1.187302924295475	1.2070466641989575	1.2254101492470326	1.236008426125213	1.2528110926141027	1.2696911407375797	1.281690111785497	1.2855202923466156	1.2839972965013613	1.2687331994316726	1.2600627181944326	1.252787938272547	1.2469835097361985	1.2492025194926004	1.256945812294084	1.2538142532428789	1.242425386739545	1.2369709324364861	1.2439530856589427	1.25284352821948	1.2441348174385412	1.2486591724629084	1.2463390776879941	1.2437248246729364	1.2375647104240324	1.2416283859689061	1.2444842241860563	1.2290054732707913	1.2034728765817575	1.1889018177298967	1.1623612645630381	1.1375115797320285	1.1296694230136048	1.1311859112586498	1.1196076522946952	1.1022202525964901	1.0930404176107207	1.0901594984845786	1.0861693601351325	1.05729476688318	1.0344113835406217	1.022291615972694	1.0087073789329053	0.9956907128586658	0.9722932261083906	0.9673326180038584	0.9631329878600323	0.967890898579991	0.966008809818873	0.953256068476754	0.9502899561570032	0.9458379652563242	0.932512294604855	0.9231108634556373	0.9204337780169415	0.9160169810874061	0.9133113173342092	0.9020832430131209	0.8881448453937321	0.8784465286215728	0.8559731933062711	0.8433979306507638	0.8163737229922615	0.7915076380759463	0.7599906180085121	0.7106877770287958	0.6724799961143308	0.6382526814339708	0.5996556292646041	0.5298346849900331	0.4781286064795069	0.42120456753453095	0.33862043742396997	0.2611459145183082	0.1692024117442973	0.061467974436539195
SRR2155418	0.6589734429615263	0.7204355458757218	0.7433202291686604	0.7605815368331659	0.7818752103022216	0.8261630283244268	0.8601499974669006	0.8851488392342914	0.9208310712885427	0.9590295376373962	0.9821391961180006	1.00240938885985	1.0208912135988644	1.0460125540052043	1.0798169707172682	1.1310422507073792	1.1411162109286457	1.144437401043106	1.1415754857309912	1.1381601886195436	1.1596399760155072	1.1619151161698968	1.1720697915760434	1.1852902121321962	1.1874172501785383	1.2055298194896311	1.2235250974642564	1.2353807950891253	1.2535898627307707	1.2715580853617112	1.2839515593292172	1.2878624144521174	1.2862658966976086	1.2698981523207036	1.2608915732774577	1.2552008600883295	1.2495400044151785	1.2509995930596074	1.259195960488117	1.2547567793321117	1.2430951705964135	1.2377484004095634	1.2445847097593203	1.2527755175667277	1.2444272594834982	1.2491444982033246	1.2471220132365628	1.2448965286896723	1.2390670828172383	1.242670282337678	1.2451533792674485	1.228974245232997	1.203253535545151	1.1910639001710002	1.1651755227995255	1.1390884835519008	1.12953400207899	1.1312284399760477	1.119698583618856	1.1019318068506299	1.0932294596643568	1.0908282929195645	1.0874212761662787	1.0568342519805862	1.0316067862524436	1.0181614015805014	1.0033758623391156	0.9902682366324147	0.9656857917163081	0.9602445046818284	0.9552272222091138	0.9590791559127447	0.9578595847384723	0.9464944214255376	0.9449389454435926	0.9410887088192134	0.9275486851418293	0.9187566369583299	0.9179511027749021	0.914784062065614	0.9120385908191184	0.8999995030552521	0.8874293645954558	0.8795773459138267	0.8576933351539221	0.8451533348869543	0.8178772859483121	0.7927004951943099	0.7616918284376254	0.7128644355249801	0.6752976569031579	0.6424964675366953	0.6042357713769599	0.5331614579903214	0.48074227974135064	0.4237757849323057	0.3402925690971713	0.2620426740912502	0.16886288140378908	0.061461086692102804
SRR2155419	0.6553659321081226	0.7145770263498551	0.7356361518842872	0.7525018025351384	0.7738951859664787	0.8180021457494389	0.8541007506510714	0.8803356947531825	0.9174471268079396	0.9545656946898838	0.9766531203718473	0.998935210624036	1.019111427131728	1.0467722200536573	1.0810441261293724	1.129258794529438	1.1405009735131386	1.1444808473806016	1.1424598298043316	1.1397445609244934	1.1596940078697815	1.161203131124908	1.1705243298543186	1.1829790277945909	1.1873518754645593	1.2079824612709391	1.2258925817712232	1.238381117342557	1.256167760716421	1.2747182193611544	1.2869540595598878	1.2893736495118113	1.2880287766553171	1.2729695362185969	1.2634203261127193	1.2568920633755354	1.2525656101542593	1.2545182258528613	1.2626287276745485	1.258739132072851	1.2479504272361632	1.2430366828272015	1.2489490750801628	1.2564000203413483	1.2474539067035237	1.2494285345893226	1.2470978712701803	1.2431113208730096	1.237550674957166	1.2428782304605126	1.2472882323719698	1.2317441593599143	1.2067537229723726	1.1944755463397267	1.1678464619531177	1.1433723634961868	1.1348940805236254	1.1364311444486466	1.1244794302878476	1.1056500396501547	1.0968907872581317	1.093532216252622	1.0879748859044134	1.0572218288150474	1.0326497774304817	1.0184771402002997	1.003273498839474	0.9905581392844371	0.96846167952654	0.9624615714754511	0.9588952590363147	0.9635686280322886	0.9615110919972223	0.9479332865923253	0.9444770063432405	0.9399102631494259	0.9266012062998855	0.9176544984255165	0.9167612746404324	0.9130758826079477	0.9106217571616304	0.8988778740955492	0.8852287342114986	0.8761438500285392	0.8542501182769988	0.8420293795647824	0.8144555964396439	0.7895057190720444	0.7582352034469356	0.7099668048557957	0.6712395666238935	0.6361842332038516	0.5979404978483892	0.530392625923189	0.4792133448392796	0.4227374360133521	0.34209536471732943	0.2633728357521583	0.1707740836163	0.061679884738359524
SRR2155420	0.6558112963280243	0.7187879610831177	0.7413988343650835	0.7597942168431521	0.7827557857485141	0.8268923090027929	0.8619541259413029	0.8885444060157528	0.925059162815475	0.961264258046858	0.9839038583766474	1.0057875392671036	1.0248374880323459	1.0499856963653602	1.0819868742159	1.1298305896886418	1.1391110872917145	1.142780085879746	1.142307512445594	1.1386052619775313	1.1588349894575176	1.1630552344974971	1.1737972842512772	1.186251050546121	1.1893468681043324	1.2079260169771207	1.2265534451584443	1.238002631327286	1.2552001577348104	1.2719779812545162	1.2839784409687611	1.2867097435027963	1.2846831807262413	1.270272642474159	1.2619021844753258	1.25541087365849	1.2492066703319245	1.2509442284504935	1.2575109749781095	1.2530168881616197	1.2420912133245647	1.2362548587961046	1.2421112377296286	1.2513668540129161	1.2422614864415655	1.245793417089146	1.2444119299737793	1.2426504817234756	1.2373494667237364	1.2413985194006036	1.2444073072978483	1.2287474807682335	1.203278295413351	1.1891801580770311	1.162221160350033	1.1370061853784437	1.1281422248856399	1.1294520159930737	1.1176535396898788	1.099953126942841	1.0911601235125867	1.0879892537571596	1.0830736209410226	1.0542485610810786	1.0303679775805525	1.0172251969743686	1.0029280909297913	0.9906754528453219	0.967468451872269	0.9621278559375045	0.9577207115057927	0.9620266786681665	0.9614549173015698	0.9489433915296741	0.9460886042935592	0.9416829575445004	0.9292680779812693	0.9216380753148571	0.9188612079758672	0.9155927068330653	0.913129843946977	0.9022605942167077	0.8892677244780487	0.8798982237342086	0.8580418726452796	0.845028575623854	0.817923447323866	0.7933850406951415	0.761585618694442	0.7130450891333016	0.6749941266111693	0.6402075964113771	0.601073430897424	0.5305997276806314	0.4789300975468742	0.42260677999415835	0.34078633924546387	0.2629052902079096	0.17048743573149494	0.06159043402235357
SRR2155421	0.6538121450916935	0.7164929105962323	0.7390204929158967	0.7565610639767265	0.7780660403584532	0.8217905873368168	0.8562949400153322	0.8829890580133958	0.9184165773621331	0.9552478602598008	0.9777072159136452	0.9997870968032636	1.0195467865911172	1.0441979990486376	1.0769513424440211	1.1255361853681496	1.1375218538016736	1.1417236250473461	1.1395687284755835	1.1356570196432436	1.1554315203651233	1.1586522681202023	1.1705782977876702	1.1829003394206232	1.1858559415528693	1.2039156906003328	1.2219479279415495	1.2340175365697763	1.2515314207107326	1.268344389150667	1.2810243123536558	1.2852064129541982	1.2844188945563675	1.2703124323642072	1.2618710795745227	1.255240106994545	1.2492497862201244	1.2510659246325624	1.2584824077669616	1.2552971768659946	1.2436635974576955	1.2387161518018992	1.2447317711117873	1.2527956189406475	1.2435592843565748	1.2463801042096616	1.2452511562919912	1.2452950256402948	1.2389890945848034	1.242964072007605	1.2463680307802634	1.231206865261591	1.2051101217823492	1.1930007288415143	1.1663824912649505	1.140767315390266	1.1318799509725668	1.1330860963549056	1.1206379305373901	1.103625974852297	1.0955496469575583	1.0925177222974247	1.0870857901281388	1.0565822806243297	1.0330471702147748	1.019737767528805	1.0052379123420954	0.9925438257452424	0.969625127622439	0.9651125143185156	0.9604742962216894	0.9644650215810944	0.9632824093091561	0.9515029288690083	0.949317709493259	0.9448337733508567	0.931385092808523	0.922935144766179	0.9219255651674526	0.9185313883752649	0.9160759017647164	0.9043909909888018	0.8906436978841523	0.8818631478548791	0.8594723421758679	0.8459604925271579	0.8183841548241059	0.7930846167572846	0.7613623825830542	0.7124932145769652	0.6742804941903727	0.6405519271323119	0.6017599554609079	0.5327131086312968	0.481214623668672	0.4244921323059672	0.34263000944990624	0.26415986411484793	0.17054140734144357	0.06158767003859138
SRR2155422	0.6588559674195873	0.7180135216713573	0.738396273580069	0.7547768333589929	0.7756764392154134	0.8192043588929578	0.8545105948954301	0.881989149077113	0.9193882362497516	0.956190556462947	0.9798952737253767	1.0033838880251789	1.0238619435906062	1.0492994306883612	1.081131348439624	1.1282521141266084	1.1402595143642875	1.1444331405822565	1.143049643180211	1.139220952028015	1.1608483969710814	1.16336807083275	1.1742513142236888	1.1864036039539214	1.1910030093330768	1.21135799927652	1.2302530338190867	1.242483342203647	1.259837180226086	1.2778101730573084	1.2891414240616295	1.291710866609712	1.291012830638579	1.2773863828700214	1.2691441741110723	1.2632157086755227	1.25729657710919	1.2581575319489189	1.263673297102797	1.2589328588870123	1.2473832556054096	1.2425127381053607	1.2477397988977366	1.2550532241442596	1.246043268984347	1.248939896064667	1.246914126384353	1.245889562899026	1.2392467180972282	1.2420712304045312	1.2455746334833733	1.230069577122479	1.205570640133922	1.1926187584782497	1.1675699758592437	1.1430774705416509	1.133414246940976	1.1339624551278766	1.1227447711211043	1.1039877952855124	1.0938624416232894	1.089418652563827	1.0842408400820476	1.0548534249385235	1.0302492602936417	1.0151906072235424	1.0009135840612668	0.9882225776762417	0.9651009937710039	0.9593286656561444	0.95552687955151	0.9602002423753296	0.9584112120153347	0.9441286055726182	0.940695230778151	0.9358082438531935	0.9224779839588434	0.9151331146110091	0.9137275900235048	0.9111428361527918	0.9085454866207953	0.8987773999322349	0.8866919778853563	0.878338391079936	0.8558519640241843	0.8421219500086153	0.812790895376925	0.788209217742565	0.7569471001013014	0.7096468255290517	0.6704186193154357	0.6342410161980409	0.5948778206102348	0.5266890330465824	0.4762504357655059	0.42110045316480615	0.3403918308982672	0.2623530021348895	0.1690337687566273	0.06062872585973337
