Sample	5.0	10.0	15.0	20.0	25.0	30.0	35.0	40.0	45.0	50.0	55.0	60.0	65.0	70.0	75.0	80.0	85.0	90.0	95.0	100.0
SRR2155413	464.0	850.0	1208.0	1553.0	1917.0	2230.0	2546.0	2837.0	3141.0	3444.0	3744.0	4003.0	4283.0	4559.0	4811.0	5068.0	5311.0	5568.0	5832.0	6095.0
SRR2155414	1404.0	2528.0	3554.0	4564.0	5524.0	6329.0	7211.0	8045.0	8885.0	9698.0	10521.0	11319.0	12096.0	12947.0	13695.0	14448.0	15166.0	15944.0	16689.0	17433.0
SRR2155415	1306.0	2393.0	3369.0	4279.0	5166.0	5967.0	6798.0	7605.0	8362.0	9201.0	9984.0	10756.0	11472.0	12205.0	12956.0	13701.0	14350.0	15058.0	15758.0	16412.0
SRR2155416	947.0	1744.0	2488.0	3213.0	3907.0	4533.0	5164.0	5767.0	6329.0	6921.0	7530.0	8049.0	8625.0	9201.0	9714.0	10235.0	10772.0	11329.0	11849.0	12334.0
SRR2155417	1754.0	3172.0	4417.0	5603.0	6722.0	7871.0	8885.0	9934.0	10922.0	11920.0	12883.0	13883.0	14804.0	15715.0	16695.0	17669.0	18606.0	19540.0	20451.0	21342.0
SRR2155418	1269.0	2305.0	3243.0	4120.0	4952.0	5764.0	6612.0	7424.0	8219.0	8973.0	9709.0	10425.0	11199.0	11909.0	12585.0	13289.0	13999.0	14702.0	15366.0	15983.0
SRR2155419	705.0	1343.0	1867.0	2378.0	2859.0	3327.0	3793.0	4282.0	4707.0	5086.0	5502.0	5909.0	6302.0	6722.0	7127.0	7499.0	7880.0	8241.0	8633.0	9016.0
SRR2155420	1626.0	3005.0	4236.0	5419.0	6506.0	7570.0	8619.0	9583.0	10563.0	11569.0	12545.0	13454.0	14356.0	15268.0	16155.0	17062.0	17915.0	18795.0	19658.0	20477.0
SRR2155421	1014.0	1825.0	2556.0	3274.0	4006.0	4649.0	5291.0	5877.0	6506.0	7083.0	7683.0	8250.0	8814.0	9351.0	9875.0	10434.0	11004.0	11537.0	12056.0	12606.0
SRR2155422	979.0	1805.0	2611.0	3331.0	3992.0	4630.0	5296.0	5899.0	6502.0	7105.0	7698.0	8329.0	8915.0	9488.0	10022.0	10552.0	11130.0	11689.0	12224.0	12747.0
SRR2155423	1380.0	2486.0	3583.0	4564.0	5524.0	6444.0	7316.0	8169.0	9054.0	9874.0	10651.0	11454.0	12220.0	13007.0	13837.0	14526.0	15336.0	16098.0	16829.0	17557.0
SRR2155424	1145.0	2139.0	2999.0	3827.0	4643.0	5418.0	6154.0	6888.0	7621.0	8332.0	9025.0	9683.0	10343.0	11043.0	11686.0	12319.0	12981.0	13630.0	14237.0	14849.0
