Sample	5.0	10.0	15.0	20.0	25.0	30.0	35.0	40.0	45.0	50.0	55.0	60.0	65.0	70.0	75.0	80.0	85.0	90.0	95.0	100.0
SRR2155413	51721.0	73897.0	87409.0	96627.0	103477.0	108909.0	113247.0	116944.0	120077.0	122801.0	125322.0	127521.0	129594.0	131450.0	133129.0	134689.0	136178.0	137565.0	138807.0	140056.0
SRR2155414	85981.0	108831.0	120504.0	128106.0	133558.0	137894.0	141504.0	144570.0	147211.0	149705.0	151939.0	153966.0	155836.0	157560.0	159180.0	160729.0	162146.0	163529.0	164723.0	165876.0
SRR2155415	83779.0	106867.0	118817.0	126414.0	132190.0	136558.0	140179.0	143229.0	146047.0	148441.0	150612.0	152616.0	154515.0	156246.0	157914.0	159422.0	160857.0	162167.0	163450.0	164617.0
SRR2155416	74093.0	97640.0	110357.0	118513.0	124420.0	129091.0	132883.0	136187.0	139002.0	141480.0	143708.0	145798.0	147609.0	149351.0	150952.0	152429.0	153846.0	155203.0	156458.0	157655.0
SRR2155417	91804.0	114370.0	125584.0	132845.0	138280.0	142598.0	146240.0	149325.0	152004.0	154401.0	156567.0	158515.0	160378.0	162140.0	163752.0	165299.0	166757.0	168095.0	169390.0	170659.0
SRR2155418	83594.0	106919.0	118923.0	126643.0	132234.0	136657.0	140389.0	143466.0	146255.0	148684.0	150895.0	152904.0	154710.0	156451.0	158101.0	159532.0	160948.0	162282.0	163576.0	164815.0
SRR2155419	64879.0	88449.0	101566.0	110365.0	116779.0	121755.0	125692.0	128962.0	131852.0	134456.0	136778.0	138971.0	140850.0	142608.0	144255.0	145740.0	147140.0	148530.0	149840.0	151064.0
SRR2155420	90985.0	113561.0	124947.0	132266.0	137636.0	142033.0	145590.0	148670.0	151340.0	153719.0	155928.0	157882.0	159726.0	161549.0	163219.0	164764.0	166197.0	167521.0	168837.0	170025.0
SRR2155421	75826.0	99326.0	111696.0	119664.0	125649.0	130328.0	134056.0	137304.0	140131.0	142618.0	144867.0	146888.0	148669.0	150374.0	152006.0	153511.0	154853.0	156159.0	157483.0	158607.0
SRR2155422	74014.0	97293.0	109735.0	118100.0	124144.0	128987.0	132868.0	136159.0	139023.0	141462.0	143655.0	145700.0	147540.0	149253.0	150793.0	152342.0	153795.0	155155.0	156387.0	157520.0
SRR2155423	84429.0	107643.0	119465.0	127233.0	132871.0	137320.0	140974.0	144056.0	146861.0	149329.0	151437.0	153439.0	155327.0	157048.0	158641.0	160135.0	161519.0	162923.0	164214.0	165378.0
SRR2155424	80861.0	104221.0	116393.0	123979.0	129775.0	134306.0	138061.0	141276.0	143969.0	146480.0	148635.0	150603.0	152453.0	154179.0	155806.0	157287.0	158735.0	160049.0	161342.0	162511.0
