Sample	1	10	11	12	13	14	15	16	17	18	19	2	20	21	22	3	4	5	6	7	8	9	MT	X	Y	KI270728.1	KI270727.1	KI270442.1	KI270729.1	GL000225.1	KI270743.1	GL000008.2	GL000009.2	KI270747.1	KI270722.1	GL000194.1	KI270742.1	GL000205.2	GL000195.1	KI270736.1	KI270733.1	GL000224.1	GL000219.1	KI270719.1	GL000216.2	KI270712.1	KI270706.1	KI270725.1	KI270744.1	KI270734.1	GL000213.1	GL000220.1	KI270715.1	GL000218.1	KI270749.1	KI270741.1	GL000221.1	KI270716.1	KI270731.1	KI270751.1	KI270750.1	KI270519.1	GL000214.1	KI270708.1	KI270730.1	KI270438.1	KI270737.1	KI270721.1	KI270738.1	KI270748.1	KI270435.1	GL000208.1	KI270538.1	KI270756.1	KI270739.1	KI270757.1	KI270709.1	KI270746.1	KI270753.1	KI270589.1	KI270726.1	KI270735.1	KI270711.1	KI270745.1	KI270714.1	KI270732.1	KI270713.1	KI270754.1	KI270710.1	KI270717.1	KI270724.1	KI270720.1	KI270723.1	KI270718.1	KI270317.1	KI270740.1	KI270755.1	KI270707.1	KI270579.1	KI270752.1	KI270512.1	KI270322.1	GL000226.1	KI270311.1	KI270366.1	KI270511.1	KI270448.1	KI270521.1	KI270581.1	KI270582.1	KI270515.1	KI270588.1	KI270591.1	KI270522.1	KI270507.1	KI270590.1	KI270584.1	KI270320.1	KI270382.1	KI270468.1	KI270467.1	KI270362.1	KI270517.1	KI270593.1	KI270528.1	KI270587.1	KI270364.1	KI270371.1	KI270333.1	KI270374.1	KI270411.1	KI270414.1	KI270510.1	KI270390.1	KI270375.1	KI270420.1	KI270509.1	KI270315.1	KI270302.1	KI270518.1	KI270530.1	KI270304.1	KI270418.1	KI270424.1	KI270417.1	KI270508.1	KI270303.1	KI270381.1	KI270529.1	KI270425.1	KI270396.1	KI270363.1	KI270386.1	KI270465.1	KI270383.1	KI270384.1	KI270330.1	KI270372.1	KI270548.1	KI270580.1	KI270387.1	KI270391.1	KI270305.1	KI270373.1	KI270422.1	KI270316.1	KI270340.1	KI270338.1	KI270583.1	KI270334.1	KI270429.1	KI270393.1	KI270516.1	KI270389.1	KI270466.1	KI270388.1	KI270544.1	KI270310.1	KI270412.1	KI270395.1	KI270376.1	KI270337.1	KI270335.1	KI270378.1	KI270379.1	KI270329.1	KI270419.1	KI270336.1	KI270312.1	KI270539.1	KI270385.1	KI270423.1	KI270392.1	KI270394.1	*
SRR2155413	[1124599, 248956422]	[291019, 133797422]	[685750, 135086622]	[501843, 133275309]	[130794, 114364328]	[214685, 107043718]	[216295, 101991189]	[332015, 90338345]	[506830, 83257441]	[106333, 80373285]	[626741, 58617616]	[641260, 242193529]	[219351, 64444167]	[453622, 46709983]	[227745, 50818468]	[391036, 198295559]	[212560, 190214555]	[486970, 181538259]	[774697, 170805979]	[622335, 159345973]	[382991, 145138636]	[379027, 138394717]	[214728, 16569]	[367503, 156040895]	[9584, 57227415]	[208, 1872759]	[111, 448248]	[52, 392061]	[1, 280839]	[2, 211173]	[18, 210658]	[21, 209709]	[23, 201709]	[0, 198735]	[3, 194050]	[145, 191469]	[40, 186739]	[189, 185591]	[377, 182896]	[1, 181920]	[159377, 179772]	[11, 179693]	[32, 179198]	[114, 176845]	[3, 176608]	[25, 176043]	[70, 175055]	[8, 172810]	[41, 168472]	[773, 165050]	[32, 164239]	[158247, 161802]	[0, 161471]	[152, 161147]	[15, 158759]	[8, 157432]	[28, 155397]	[0, 153799]	[346, 150754]	[9, 150742]	[2, 148850]	[1, 138126]	[11, 137718]	[5, 127682]	[0, 112551]	[0, 112505]	[2, 103838]	[179, 100316]	[3, 99375]	[31, 93321]	[0, 92983]	[8, 92689]	[0, 91309]	[0, 79590]	[0, 73985]	[0, 71251]	[1, 66860]	[6, 66486]	[3, 62944]	[0, 44474]	[2, 43739]	[1, 42811]	[1427, 42210]	[1141, 41891]	[16, 41717]	[0, 41543]	[19, 40745]	[63, 40191]	[0, 40176]	[3, 40062]	[1, 39555]	[3, 39050]	[1, 38115]	[49, 38054]	[0, 37690]	[0, 37240]	[0, 36723]	[18, 32032]	[0, 31033]	[1, 27745]	[2, 22689]	[0, 21476]	[0, 15008]	[0, 12399]	[0, 8320]	[0, 8127]	[0, 7992]	[0, 7642]	[0, 7046]	[0, 6504]	[0, 6361]	[0, 6158]	[0, 5796]	[0, 5674]	[0, 5353]	[0, 4685]	[0, 4513]	[0, 4416]	[0, 4215]	[0, 4055]	[3, 3920]	[0, 3530]	[0, 3253]	[0, 3041]	[0, 2983]	[0, 2969]	[0, 2855]	[0, 2805]	[0, 2699]	[0, 2656]	[0, 2646]	[0, 2489]	[0, 2415]	[0, 2387]	[0, 2378]	[0, 2321]	[0, 2318]	[0, 2276]	[0, 2274]	[0, 2186]	[0, 2168]	[0, 2165]	[0, 2145]	[0, 2140]	[0, 2043]	[0, 1951]	[0, 1942]	[0, 1930]	[0, 1899]	[0, 1884]	[0, 1880]	[0, 1803]	[0, 1788]	[0, 1774]	[0, 1750]	[0, 1658]	[0, 1652]	[0, 1650]	[0, 1599]	[0, 1553]	[0, 1537]	[0, 1484]	[0, 1472]	[0, 1451]	[0, 1445]	[0, 1444]	[0, 1428]	[0, 1428]	[0, 1400]	[0, 1368]	[0, 1361]	[0, 1308]	[0, 1300]	[0, 1298]	[0, 1233]	[0, 1216]	[0, 1202]	[0, 1201]	[0, 1179]	[0, 1143]	[0, 1136]	[0, 1121]	[0, 1048]	[0, 1048]	[0, 1045]	[0, 1040]	[0, 1029]	[0, 1026]	[0, 998]	[0, 993]	[0, 990]	[0, 981]	[0, 971]	[0, 970]	[0, 0]
SRR2155414	[3782127, 248956422]	[968114, 133797422]	[2260624, 135086622]	[1701392, 133275309]	[424491, 114364328]	[709565, 107043718]	[702251, 101991189]	[1100379, 90338345]	[1728616, 83257441]	[345869, 80373285]	[2098591, 58617616]	[2126747, 242193529]	[726587, 64444167]	[1722625, 46709983]	[764963, 50818468]	[1283569, 198295559]	[698718, 190214555]	[1611539, 181538259]	[2636363, 170805979]	[2093538, 159345973]	[1265566, 145138636]	[1259422, 138394717]	[884554, 16569]	[1234658, 156040895]	[37867, 57227415]	[725, 1872759]	[399, 448248]	[133, 392061]	[8, 280839]	[12, 211173]	[80, 210658]	[84, 209709]	[91, 201709]	[7, 198735]	[23, 194050]	[417, 191469]	[136, 186739]	[610, 185591]	[1201, 182896]	[3, 181920]	[638959, 179772]	[19, 179693]	[95, 179198]	[284, 176845]	[5, 176608]	[82, 176043]	[266, 175055]	[19, 172810]	[119, 168472]	[2674, 165050]	[111, 164239]	[635192, 161802]	[0, 161471]	[493, 161147]	[23, 158759]	[14, 157432]	[88, 155397]	[0, 153799]	[1054, 150754]	[23, 150742]	[7, 148850]	[2, 138126]	[29, 137718]	[10, 127682]	[1, 112551]	[1, 112505]	[2, 103838]	[805, 100316]	[8, 99375]	[66, 93321]	[4, 92983]	[25, 92689]	[2, 91309]	[0, 79590]	[1, 73985]	[1, 71251]	[7, 66860]	[32, 66486]	[5, 62944]	[2, 44474]	[4, 43739]	[3, 42811]	[4669, 42210]	[4462, 41891]	[89, 41717]	[3, 41543]	[53, 40745]	[236, 40191]	[1, 40176]	[8, 40062]	[0, 39555]	[32, 39050]	[1, 38115]	[171, 38054]	[0, 37690]	[0, 37240]	[0, 36723]	[38, 32032]	[0, 31033]	[3, 27745]	[4, 22689]	[0, 21476]	[0, 15008]	[0, 12399]	[0, 8320]	[0, 8127]	[0, 7992]	[0, 7642]	[0, 7046]	[0, 6504]	[0, 6361]	[0, 6158]	[0, 5796]	[0, 5674]	[0, 5353]	[0, 4685]	[0, 4513]	[0, 4416]	[0, 4215]	[0, 4055]	[4, 3920]	[0, 3530]	[0, 3253]	[0, 3041]	[0, 2983]	[0, 2969]	[0, 2855]	[0, 2805]	[0, 2699]	[0, 2656]	[0, 2646]	[0, 2489]	[0, 2415]	[0, 2387]	[0, 2378]	[0, 2321]	[0, 2318]	[0, 2276]	[0, 2274]	[0, 2186]	[0, 2168]	[0, 2165]	[0, 2145]	[0, 2140]	[0, 2043]	[0, 1951]	[0, 1942]	[0, 1930]	[0, 1899]	[0, 1884]	[0, 1880]	[1, 1803]	[0, 1788]	[0, 1774]	[0, 1750]	[0, 1658]	[0, 1652]	[0, 1650]	[0, 1599]	[0, 1553]	[0, 1537]	[0, 1484]	[0, 1472]	[0, 1451]	[0, 1445]	[0, 1444]	[0, 1428]	[0, 1428]	[0, 1400]	[0, 1368]	[0, 1361]	[0, 1308]	[0, 1300]	[0, 1298]	[2, 1233]	[0, 1216]	[0, 1202]	[0, 1201]	[0, 1179]	[0, 1143]	[0, 1136]	[0, 1121]	[0, 1048]	[0, 1048]	[0, 1045]	[0, 1040]	[0, 1029]	[0, 1026]	[0, 998]	[2, 993]	[0, 990]	[0, 981]	[0, 971]	[0, 970]	[0, 0]
SRR2155415	[3612037, 248956422]	[929487, 133797422]	[2125843, 135086622]	[1616772, 133275309]	[411614, 114364328]	[682839, 107043718]	[677184, 101991189]	[1031678, 90338345]	[1625601, 83257441]	[335898, 80373285]	[1958718, 58617616]	[2051412, 242193529]	[691492, 64444167]	[1628051, 46709983]	[714274, 50818468]	[1233086, 198295559]	[680572, 190214555]	[1551497, 181538259]	[2501045, 170805979]	[1988679, 159345973]	[1211992, 145138636]	[1191309, 138394717]	[898258, 16569]	[1174193, 156040895]	[38008, 57227415]	[765, 1872759]	[403, 448248]	[141, 392061]	[8, 280839]	[7, 211173]	[62, 210658]	[64, 209709]	[83, 201709]	[1, 198735]	[26, 194050]	[498, 191469]	[125, 186739]	[561, 185591]	[1119, 182896]	[0, 181920]	[603431, 179772]	[26, 179693]	[112, 179198]	[317, 176845]	[13, 176608]	[67, 176043]	[261, 175055]	[18, 172810]	[97, 168472]	[2734, 165050]	[112, 164239]	[600866, 161802]	[0, 161471]	[465, 161147]	[20, 158759]	[25, 157432]	[88, 155397]	[0, 153799]	[1049, 150754]	[29, 150742]	[10, 148850]	[6, 138126]	[27, 137718]	[11, 127682]	[2, 112551]	[1, 112505]	[2, 103838]	[721, 100316]	[5, 99375]	[98, 93321]	[7, 92983]	[17, 92689]	[0, 91309]	[0, 79590]	[3, 73985]	[0, 71251]	[9, 66860]	[17, 66486]	[3, 62944]	[0, 44474]	[3, 43739]	[3, 42811]	[4274, 42210]	[4264, 41891]	[79, 41717]	[5, 41543]	[39, 40745]	[185, 40191]	[3, 40176]	[7, 40062]	[1, 39555]	[11, 39050]	[2, 38115]	[180, 38054]	[0, 37690]	[0, 37240]	[1, 36723]	[47, 32032]	[0, 31033]	[3, 27745]	[2, 22689]	[0, 21476]	[0, 15008]	[0, 12399]	[1, 8320]	[0, 8127]	[0, 7992]	[0, 7642]	[1, 7046]	[0, 6504]	[0, 6361]	[0, 6158]	[0, 5796]	[0, 5674]	[0, 5353]	[0, 4685]	[0, 4513]	[0, 4416]	[0, 4215]	[0, 4055]	[3, 3920]	[0, 3530]	[0, 3253]	[0, 3041]	[0, 2983]	[0, 2969]	[0, 2855]	[0, 2805]	[0, 2699]	[0, 2656]	[0, 2646]	[0, 2489]	[0, 2415]	[0, 2387]	[0, 2378]	[0, 2321]	[0, 2318]	[0, 2276]	[0, 2274]	[0, 2186]	[0, 2168]	[0, 2165]	[0, 2145]	[0, 2140]	[0, 2043]	[1, 1951]	[0, 1942]	[0, 1930]	[0, 1899]	[0, 1884]	[0, 1880]	[1, 1803]	[0, 1788]	[0, 1774]	[0, 1750]	[0, 1658]	[0, 1652]	[0, 1650]	[0, 1599]	[1, 1553]	[0, 1537]	[0, 1484]	[1, 1472]	[0, 1451]	[0, 1445]	[0, 1444]	[0, 1428]	[0, 1428]	[0, 1400]	[0, 1368]	[0, 1361]	[0, 1308]	[0, 1300]	[0, 1298]	[1, 1233]	[0, 1216]	[0, 1202]	[0, 1201]	[0, 1179]	[0, 1143]	[0, 1136]	[0, 1121]	[0, 1048]	[0, 1048]	[0, 1045]	[0, 1040]	[0, 1029]	[0, 1026]	[0, 998]	[0, 993]	[0, 990]	[0, 981]	[0, 971]	[0, 970]	[0, 0]
SRR2155416	[2515844, 248956422]	[649383, 133797422]	[1520882, 135086622]	[1125263, 133275309]	[290393, 114364328]	[476742, 107043718]	[483007, 101991189]	[740797, 90338345]	[1125250, 83257441]	[234470, 80373285]	[1384795, 58617616]	[1424204, 242193529]	[486536, 64444167]	[1177420, 46709983]	[506230, 50818468]	[867151, 198295559]	[471421, 190214555]	[1085533, 181538259]	[1742954, 170805979]	[1390068, 159345973]	[848257, 145138636]	[850049, 138394717]	[535665, 16569]	[817406, 156040895]	[21214, 57227415]	[525, 1872759]	[281, 448248]	[85, 392061]	[7, 280839]	[6, 211173]	[39, 210658]	[54, 209709]	[67, 201709]	[2, 198735]	[13, 194050]	[310, 191469]	[102, 186739]	[467, 185591]	[901, 182896]	[3, 181920]	[437676, 179772]	[24, 179693]	[59, 179198]	[219, 176845]	[11, 176608]	[60, 176043]	[191, 175055]	[13, 172810]	[72, 168472]	[1874, 165050]	[71, 164239]	[435325, 161802]	[0, 161471]	[307, 161147]	[8, 158759]	[17, 157432]	[71, 155397]	[0, 153799]	[761, 150754]	[12, 150742]	[6, 148850]	[2, 138126]	[11, 137718]	[7, 127682]	[1, 112551]	[0, 112505]	[3, 103838]	[449, 100316]	[8, 99375]	[60, 93321]	[5, 92983]	[9, 92689]	[4, 91309]	[0, 79590]	[0, 73985]	[1, 71251]	[4, 66860]	[12, 66486]	[7, 62944]	[0, 44474]	[8, 43739]	[2, 42811]	[3274, 42210]	[3033, 41891]	[95, 41717]	[2, 41543]	[40, 40745]	[190, 40191]	[2, 40176]	[8, 40062]	[0, 39555]	[2, 39050]	[0, 38115]	[135, 38054]	[0, 37690]	[1, 37240]	[2, 36723]	[22, 32032]	[0, 31033]	[0, 27745]	[1, 22689]	[0, 21476]	[0, 15008]	[0, 12399]	[0, 8320]	[0, 8127]	[0, 7992]	[0, 7642]	[1, 7046]	[0, 6504]	[0, 6361]	[0, 6158]	[0, 5796]	[0, 5674]	[0, 5353]	[0, 4685]	[0, 4513]	[0, 4416]	[0, 4215]	[0, 4055]	[1, 3920]	[0, 3530]	[0, 3253]	[1, 3041]	[0, 2983]	[0, 2969]	[0, 2855]	[0, 2805]	[0, 2699]	[0, 2656]	[0, 2646]	[0, 2489]	[0, 2415]	[0, 2387]	[0, 2378]	[0, 2321]	[0, 2318]	[0, 2276]	[0, 2274]	[0, 2186]	[0, 2168]	[0, 2165]	[0, 2145]	[0, 2140]	[0, 2043]	[0, 1951]	[0, 1942]	[0, 1930]	[0, 1899]	[0, 1884]	[0, 1880]	[0, 1803]	[0, 1788]	[0, 1774]	[0, 1750]	[0, 1658]	[1, 1652]	[0, 1650]	[0, 1599]	[1, 1553]	[0, 1537]	[0, 1484]	[0, 1472]	[0, 1451]	[0, 1445]	[0, 1444]	[0, 1428]	[0, 1428]	[0, 1400]	[0, 1368]	[0, 1361]	[0, 1308]	[0, 1300]	[0, 1298]	[0, 1233]	[0, 1216]	[0, 1202]	[0, 1201]	[0, 1179]	[0, 1143]	[0, 1136]	[0, 1121]	[0, 1048]	[0, 1048]	[0, 1045]	[0, 1040]	[0, 1029]	[0, 1026]	[0, 998]	[2, 993]	[0, 990]	[0, 981]	[0, 971]	[0, 970]	[0, 0]
SRR2155417	[4781456, 248956422]	[1224002, 133797422]	[2862049, 135086622]	[2175431, 133275309]	[538125, 114364328]	[893657, 107043718]	[895490, 101991189]	[1384108, 90338345]	[2192592, 83257441]	[439622, 80373285]	[2669351, 58617616]	[2695460, 242193529]	[921735, 64444167]	[2190935, 46709983]	[965135, 50818468]	[1626699, 198295559]	[887410, 190214555]	[2055367, 181538259]	[3372565, 170805979]	[2647075, 159345973]	[1605502, 145138636]	[1596117, 138394717]	[1087781, 16569]	[1565125, 156040895]	[50385, 57227415]	[931, 1872759]	[482, 448248]	[223, 392061]	[9, 280839]	[10, 211173]	[104, 210658]	[95, 209709]	[111, 201709]	[4, 198735]	[26, 194050]	[630, 191469]	[153, 186739]	[722, 185591]	[1334, 182896]	[1, 181920]	[815119, 179772]	[32, 179693]	[100, 179198]	[417, 176845]	[10, 176608]	[120, 176043]	[328, 175055]	[17, 172810]	[136, 168472]	[3395, 165050]	[143, 164239]	[810512, 161802]	[0, 161471]	[595, 161147]	[28, 158759]	[25, 157432]	[110, 155397]	[0, 153799]	[1328, 150754]	[48, 150742]	[16, 148850]	[2, 138126]	[47, 137718]	[11, 127682]	[0, 112551]	[1, 112505]	[1, 103838]	[1028, 100316]	[10, 99375]	[95, 93321]	[14, 92983]	[24, 92689]	[2, 91309]	[0, 79590]	[2, 73985]	[0, 71251]	[10, 66860]	[32, 66486]	[7, 62944]	[1, 44474]	[3, 43739]	[8, 42811]	[5446, 42210]	[5480, 41891]	[120, 41717]	[4, 41543]	[71, 40745]	[277, 40191]	[2, 40176]	[8, 40062]	[1, 39555]	[11, 39050]	[1, 38115]	[214, 38054]	[0, 37690]	[0, 37240]	[2, 36723]	[61, 32032]	[1, 31033]	[7, 27745]	[7, 22689]	[0, 21476]	[0, 15008]	[0, 12399]	[0, 8320]	[0, 8127]	[0, 7992]	[0, 7642]	[0, 7046]	[0, 6504]	[0, 6361]	[0, 6158]	[0, 5796]	[0, 5674]	[1, 5353]	[0, 4685]	[0, 4513]	[0, 4416]	[0, 4215]	[0, 4055]	[7, 3920]	[0, 3530]	[0, 3253]	[0, 3041]	[0, 2983]	[0, 2969]	[0, 2855]	[0, 2805]	[0, 2699]	[0, 2656]	[0, 2646]	[1, 2489]	[0, 2415]	[0, 2387]	[0, 2378]	[0, 2321]	[0, 2318]	[0, 2276]	[0, 2274]	[0, 2186]	[0, 2168]	[0, 2165]	[0, 2145]	[0, 2140]	[0, 2043]	[1, 1951]	[0, 1942]	[0, 1930]	[0, 1899]	[0, 1884]	[0, 1880]	[0, 1803]	[0, 1788]	[0, 1774]	[0, 1750]	[0, 1658]	[0, 1652]	[0, 1650]	[0, 1599]	[0, 1553]	[0, 1537]	[0, 1484]	[0, 1472]	[0, 1451]	[0, 1445]	[0, 1444]	[0, 1428]	[0, 1428]	[0, 1400]	[0, 1368]	[0, 1361]	[0, 1308]	[0, 1300]	[0, 1298]	[1, 1233]	[0, 1216]	[0, 1202]	[0, 1201]	[0, 1179]	[0, 1143]	[0, 1136]	[0, 1121]	[0, 1048]	[0, 1048]	[0, 1045]	[0, 1040]	[0, 1029]	[0, 1026]	[0, 998]	[1, 993]	[0, 990]	[0, 981]	[0, 971]	[0, 970]	[0, 0]
SRR2155418	[3613384, 248956422]	[930733, 133797422]	[2129818, 135086622]	[1616315, 133275309]	[416134, 114364328]	[682659, 107043718]	[682041, 101991189]	[1032150, 90338345]	[1614396, 83257441]	[337502, 80373285]	[1944713, 58617616]	[2057028, 242193529]	[691234, 64444167]	[1703249, 46709983]	[714193, 50818468]	[1239685, 198295559]	[682904, 190214555]	[1558194, 181538259]	[2536952, 170805979]	[1993397, 159345973]	[1213457, 145138636]	[1200065, 138394717]	[827234, 16569]	[1179669, 156040895]	[38890, 57227415]	[759, 1872759]	[421, 448248]	[164, 392061]	[10, 280839]	[8, 211173]	[58, 210658]	[70, 209709]	[97, 201709]	[5, 198735]	[29, 194050]	[471, 191469]	[113, 186739]	[598, 185591]	[1198, 182896]	[0, 181920]	[641871, 179772]	[28, 179693]	[103, 179198]	[294, 176845]	[9, 176608]	[67, 176043]	[281, 175055]	[19, 172810]	[121, 168472]	[2574, 165050]	[108, 164239]	[638766, 161802]	[0, 161471]	[500, 161147]	[18, 158759]	[24, 157432]	[64, 155397]	[0, 153799]	[1069, 150754]	[30, 150742]	[9, 148850]	[4, 138126]	[34, 137718]	[12, 127682]	[0, 112551]	[2, 112505]	[5, 103838]	[716, 100316]	[5, 99375]	[87, 93321]	[12, 92983]	[12, 92689]	[2, 91309]	[0, 79590]	[5, 73985]	[2, 71251]	[5, 66860]	[20, 66486]	[1, 62944]	[1, 44474]	[4, 43739]	[2, 42811]	[4210, 42210]	[4222, 41891]	[100, 41717]	[7, 41543]	[54, 40745]	[186, 40191]	[3, 40176]	[8, 40062]	[2, 39555]	[9, 39050]	[3, 38115]	[185, 38054]	[0, 37690]	[0, 37240]	[0, 36723]	[45, 32032]	[0, 31033]	[3, 27745]	[3, 22689]	[0, 21476]	[0, 15008]	[0, 12399]	[1, 8320]	[0, 8127]	[0, 7992]	[0, 7642]	[0, 7046]	[1, 6504]	[0, 6361]	[0, 6158]	[0, 5796]	[0, 5674]	[0, 5353]	[0, 4685]	[0, 4513]	[0, 4416]	[0, 4215]	[0, 4055]	[5, 3920]	[0, 3530]	[0, 3253]	[0, 3041]	[1, 2983]	[0, 2969]	[0, 2855]	[0, 2805]	[0, 2699]	[0, 2656]	[0, 2646]	[0, 2489]	[0, 2415]	[0, 2387]	[0, 2378]	[0, 2321]	[0, 2318]	[0, 2276]	[0, 2274]	[0, 2186]	[0, 2168]	[0, 2165]	[0, 2145]	[0, 2140]	[0, 2043]	[0, 1951]	[0, 1942]	[0, 1930]	[0, 1899]	[0, 1884]	[0, 1880]	[0, 1803]	[0, 1788]	[0, 1774]	[0, 1750]	[0, 1658]	[0, 1652]	[0, 1650]	[0, 1599]	[0, 1553]	[0, 1537]	[0, 1484]	[0, 1472]	[0, 1451]	[0, 1445]	[0, 1444]	[0, 1428]	[0, 1428]	[0, 1400]	[0, 1368]	[0, 1361]	[0, 1308]	[0, 1300]	[0, 1298]	[1, 1233]	[0, 1216]	[0, 1202]	[0, 1201]	[0, 1179]	[0, 1143]	[0, 1136]	[0, 1121]	[0, 1048]	[0, 1048]	[0, 1045]	[0, 1040]	[0, 1029]	[0, 1026]	[0, 998]	[0, 993]	[0, 990]	[0, 981]	[0, 971]	[0, 970]	[0, 0]
SRR2155419	[1874758, 248956422]	[479062, 133797422]	[1111764, 135086622]	[815679, 133275309]	[213646, 114364328]	[353462, 107043718]	[356346, 101991189]	[551981, 90338345]	[818851, 83257441]	[174369, 80373285]	[995601, 58617616]	[1078348, 242193529]	[354081, 64444167]	[859466, 46709983]	[369591, 50818468]	[645678, 198295559]	[346203, 190214555]	[794114, 181538259]	[1243249, 170805979]	[1006057, 159345973]	[629136, 145138636]	[617513, 138394717]	[444591, 16569]	[600065, 156040895]	[15823, 57227415]	[376, 1872759]	[200, 448248]	[73, 392061]	[3, 280839]	[3, 211173]	[29, 210658]	[34, 209709]	[45, 201709]	[1, 198735]	[15, 194050]	[274, 191469]	[61, 186739]	[353, 185591]	[649, 182896]	[0, 181920]	[321020, 179772]	[20, 179693]	[56, 179198]	[193, 176845]	[2, 176608]	[40, 176043]	[132, 175055]	[8, 172810]	[76, 168472]	[1378, 165050]	[58, 164239]	[319126, 161802]	[0, 161471]	[277, 161147]	[8, 158759]	[15, 157432]	[41, 155397]	[2, 153799]	[647, 150754]	[11, 150742]	[8, 148850]	[3, 138126]	[11, 137718]	[7, 127682]	[0, 112551]	[0, 112505]	[0, 103838]	[396, 100316]	[4, 99375]	[36, 93321]	[4, 92983]	[16, 92689]	[1, 91309]	[0, 79590]	[1, 73985]	[1, 71251]	[6, 66860]	[17, 66486]	[1, 62944]	[0, 44474]	[2, 43739]	[1, 42811]	[2503, 42210]	[2483, 41891]	[48, 41717]	[2, 41543]	[43, 40745]	[131, 40191]	[0, 40176]	[3, 40062]	[1, 39555]	[13, 39050]	[1, 38115]	[113, 38054]	[0, 37690]	[0, 37240]	[0, 36723]	[26, 32032]	[0, 31033]	[0, 27745]	[0, 22689]	[0, 21476]	[0, 15008]	[0, 12399]	[0, 8320]	[0, 8127]	[0, 7992]	[0, 7642]	[1, 7046]	[0, 6504]	[0, 6361]	[0, 6158]	[0, 5796]	[0, 5674]	[0, 5353]	[0, 4685]	[0, 4513]	[0, 4416]	[0, 4215]	[0, 4055]	[2, 3920]	[0, 3530]	[0, 3253]	[0, 3041]	[0, 2983]	[0, 2969]	[0, 2855]	[0, 2805]	[0, 2699]	[0, 2656]	[0, 2646]	[0, 2489]	[0, 2415]	[0, 2387]	[0, 2378]	[0, 2321]	[0, 2318]	[0, 2276]	[0, 2274]	[0, 2186]	[0, 2168]	[0, 2165]	[0, 2145]	[0, 2140]	[0, 2043]	[0, 1951]	[0, 1942]	[0, 1930]	[0, 1899]	[0, 1884]	[0, 1880]	[0, 1803]	[0, 1788]	[0, 1774]	[0, 1750]	[0, 1658]	[0, 1652]	[0, 1650]	[0, 1599]	[0, 1553]	[0, 1537]	[0, 1484]	[0, 1472]	[0, 1451]	[0, 1445]	[0, 1444]	[0, 1428]	[0, 1428]	[0, 1400]	[0, 1368]	[0, 1361]	[0, 1308]	[0, 1300]	[0, 1298]	[2, 1233]	[0, 1216]	[0, 1202]	[0, 1201]	[0, 1179]	[0, 1143]	[0, 1136]	[0, 1121]	[0, 1048]	[0, 1048]	[0, 1045]	[0, 1040]	[0, 1029]	[0, 1026]	[0, 998]	[0, 993]	[0, 990]	[0, 981]	[0, 971]	[0, 970]	[0, 0]
