Sample	5.0	10.0	15.0	20.0	25.0	30.0	35.0	40.0	45.0	50.0	55.0	60.0	65.0	70.0	75.0	80.0	85.0	90.0	95.0	100.0
SRR2155413	52944.0	76263.0	90844.0	101032.0	108871.0	115249.0	120503.0	125075.0	129029.0	132610.0	135913.0	138942.0	141781.0	144421.0	146920.0	149203.0	151465.0	153561.0	155516.0	157511.0
SRR2155414	89350.0	115305.0	129794.0	139972.0	147869.0	154656.0	160602.0	165783.0	170499.0	175084.0	179276.0	183184.0	186965.0	190487.0	193891.0	197164.0	200247.0	203278.0	206087.0	208780.0
SRR2155415	86999.0	113010.0	127672.0	137792.0	146061.0	152754.0	158588.0	163765.0	168558.0	172911.0	176963.0	180887.0	184591.0	188028.0	191425.0	194566.0	197643.0	200497.0	203318.0	206069.0
SRR2155416	76610.0	102423.0	117274.0	127423.0	135251.0	141747.0	147321.0	152290.0	156740.0	160895.0	164612.0	168228.0	171523.0	174696.0	177616.0	180450.0	183188.0	185854.0	188372.0	190865.0
SRR2155417	96061.0	122238.0	136806.0	147220.0	155590.0	162813.0	169157.0	174818.0	180000.0	184756.0	189260.0	193414.0	197443.0	201240.0	204925.0	208549.0	211970.0	215186.0	218368.0	221384.0
SRR2155418	86898.0	113084.0	127848.0	138201.0	146262.0	153004.0	158965.0	164189.0	168984.0	173467.0	177600.0	181498.0	185094.0	188570.0	191972.0	195091.0	198157.0	201118.0	204005.0	206862.0
SRR2155419	66818.0	92131.0	106953.0	117255.0	125190.0	131665.0	136934.0	141520.0	145681.0	149593.0	153173.0	156558.0	159634.0	162463.0	165245.0	167833.0	170312.0	172797.0	175234.0	177445.0
SRR2155420	95003.0	121108.0	135910.0	146399.0	154680.0	161821.0	168010.0	173665.0	178717.0	183409.0	187823.0	192030.0	195995.0	199854.0	203524.0	206983.0	210306.0	213466.0	216596.0	219547.0
SRR2155421	78320.0	104118.0	118652.0	128573.0	136472.0	143021.0	148507.0	153460.0	158019.0	162080.0	165889.0	169390.0	172596.0	175706.0	178718.0	181564.0	184219.0	186834.0	189493.0	191952.0
SRR2155422	76588.0	102182.0	116722.0	127086.0	135080.0	141762.0	147377.0	152331.0	156814.0	160898.0	164638.0	168136.0	171400.0	174475.0	177460.0	180293.0	183041.0	185677.0	188100.0	190483.0
SRR2155423	87840.0	114074.0	128642.0	138990.0	147047.0	153905.0	159896.0	165134.0	170097.0	174556.0	178660.0	182608.0	186349.0	189836.0	193217.0	196431.0	199471.0	202484.0	205334.0	208100.0
SRR2155424	83816.0	109953.0	124592.0	134430.0	142553.0	149153.0	154950.0	160148.0	164720.0	169036.0	172932.0	176638.0	180180.0	183497.0	186772.0	189799.0	192721.0	195501.0	198238.0	200889.0
